config,method,average_precision_mean,auroc_mean,best_f1_mean,tecr_mean
nuswide_heldout_ultrastrict_s20260524,clip_knn_global_threshold,0.8468274040702648,0.8852077327150034,0.7741885510480854,0.207820543925222
nuswide_heldout_ultrastrict_s20260524,clip_knn_isotonic_class_thresholds,0.832837675578396,0.8867566239159348,0.7728509524868329,0.18878053139285192
nuswide_heldout_ultrastrict_s20260524,clip_knn_isotonic_global_threshold,0.832837675578396,0.8867566239159348,0.7804499421563369,0.16132025814749298
nuswide_heldout_ultrastrict_s20260524,heldout_gate_class_thresholds,0.8465988770347519,0.8848373004502814,0.7720951713612018,0.13549976604631536
nuswide_heldout_ultrastrict_s20260524,heldout_gate_global_threshold,0.8465988770347519,0.8848373004502814,0.769616028196273,0.1464324826529551
nuswide_heldout_ultrastrict_s20260525,clip_knn_class_thresholds,0.8320153988798815,0.8899043764937529,0.7693820990342457,0.2823276656728861
nuswide_heldout_ultrastrict_s20260525,clip_knn_global_threshold,0.8320153988798815,0.8899043764937529,0.7739212385499502,0.26256147775277394
nuswide_heldout_ultrastrict_s20260525,clip_knn_isotonic_class_thresholds,0.8136259986088662,0.8858635998855766,0.7707732395592486,0.2823276656728861
nuswide_heldout_ultrastrict_s20260525,clip_knn_isotonic_global_threshold,0.8136259986088662,0.8858635998855766,0.7736417960496188,0.28452267982610524
nuswide_heldout_ultrastrict_s20260525,heldout_gate_class_thresholds,0.832311011734232,0.8898322155740157,0.7710541471601207,0.25634712180390473
nuswide_heldout_ultrastrict_s20260525,heldout_gate_global_threshold,0.832311011734232,0.8898322155740157,0.7728939872110632,0.2312436482954096
nuswide_heldout_ultrastrict_s20260526,clip_knn_class_thresholds,0.7846794569161296,0.8628568361359553,0.7276382641880172,0.3176262852673894
nuswide_heldout_ultrastrict_s20260526,clip_knn_global_threshold,0.7846794569161296,0.8628568361359553,0.7276272495735272,0.35236859747660393
nuswide_heldout_ultrastrict_s20260526,clip_knn_isotonic_class_thresholds,0.7773587844938976,0.86297155195788,0.7278556046475266,0.3176262852673894
nuswide_heldout_ultrastrict_s20260526,clip_knn_isotonic_global_threshold,0.7773587844938976,0.86297155195788,0.7295359980734539,0.294870321395046
nuswide_heldout_ultrastrict_s20260526,heldout_gate_class_thresholds,0.7836701091492466,0.8612312812744303,0.7265053926396184,0.23097473493487825
nuswide_heldout_ultrastrict_s20260526,heldout_gate_global_threshold,0.7836701091492466,0.8612312812744303,0.7235483395454783,0.23827180070470363
